,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Kirk Cousins,MIN,17,28,187,2,0,0,0,50,104.3,1,1,1,1,0,0,0,0,0,0,0
1,Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,17,110,0,66,3,3,12,0,6,0,0
2,Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,1,11,0,11,5,3,69,1,50,0,0
3,Kene Nwangwu,MIN,0,0,0,0,0,0,0,0,,1,9,0,9,0,0,0,0,0,0,0
4,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,45,0,18,0,0
5,C.J. Ham,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,27,0,27,0,0
6,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,20,0,20,0,0
7,Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,6,1,5,0,0
8,Luke Stocker,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
9,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,4,0,0,2,1,1,3,0,3,0,0
10,Dede Westbrook,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
13,Lamar Jackson,BAL,27,41,266,3,2,3,13,22,88.1,21,120,0,12,0,0,0,0,0,0,0
14,Devonta Freeman,BAL,0,0,0,0,0,0,0,0,,13,79,0,19,3,2,4,1,5,0,0
15,Le'Veon Bell,BAL,0,0,0,0,0,0,0,0,,11,48,1,12,0,0,0,0,0,0,0
16,Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,12,9,116,0,22,0,0
17,Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,52,0,15,0,0
18,Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,44,0,13,0,0
19,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,35,1,22,0,0
20,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,1,5,0,0
21,Eric Tomlinson,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
