,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Al-Quadin Muhammad,IND,0,0,0,0,0,1.0,4,2,2,1,1,0,0,0,0
1,Kenny Moore,IND,0,0,0,0,0,0.0,10,8,2,1,0,0,0,0,0
2,Darius Leonard,IND,0,0,0,0,0,0.0,7,1,6,0,0,0,0,0,0
3,Khari Willis,IND,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
4,Kwity Paye,IND,0,0,0,0,0,0.0,5,1,4,0,0,0,0,0,0
5,Isaiah Rodgers,IND,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
6,Bobby Okereke,IND,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
7,DeForest Buckner,IND,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0
8,Anthony Chesley,IND,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
9,Zaire Franklin,IND,0,0,0,0,0,0.0,3,1,2,0,0,1,0,0,0
10,Grover Stewart,IND,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
11,Jahleel Addae,IND,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
12,Isaac Rochell,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
13,Taylor Stallworth,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
14,Chris Williams,IND,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
15,Mo Alie-Cox,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,George Odum,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Kemoko Turay,IND,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
18,Rock Ya-Sin,IND,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
19,Dayo Odeyingbo,IND,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
20,Jonathan Taylor,IND,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
23,Damien Wilson,JAX,1,1,0,1,1,1.0,5,2,3,0,1,0,0,0,1
24,Josh Allen,JAX,0,0,0,0,0,2.0,4,3,1,2,2,0,0,0,0
25,Adam Gotsis,JAX,0,0,0,0,0,1.0,4,4,0,1,1,0,0,0,0
26,Malcom Brown,JAX,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0
27,Dawuane Smoot,JAX,0,0,0,0,1,1.0,1,1,0,1,1,0,0,0,0
28,Tyson Campbell,JAX,0,0,0,0,1,0.0,8,6,2,1,0,0,0,0,0
29,Myles Jack,JAX,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
30,Andre Cisco,JAX,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,1
31,Shaquill Griffin,JAX,0,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0
32,Daniel Thomas,JAX,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
33,Tre Herndon,JAX,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
34,Tyrell Adams,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,1
35,DaVon Hamilton,JAX,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0
36,Nevin Lawson,JAX,0,0,0,0,2,0.0,2,2,0,0,0,0,0,0,0
37,Chris Claybrooks,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
38,Nathan Cottrell,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
39,Jay Tufele,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
40,Jihad Ward,JAX,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
41,Roy Robertson-Harris,JAX,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0
