,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Billy Price,C,NYG,63,100%,0,0%,2,10%
1,Will Hernandez,G,NYG,63,100%,0,0%,2,10%
2,Andrew Thomas,T,NYG,63,100%,0,0%,0,0%
3,Matt Skura,C,NYG,63,100%,0,0%,0,0%
4,Kenny Golladay,WR,NYG,57,90%,0,0%,0,0%
5,Evan Engram,TE,NYG,55,87%,0,0%,0,0%
6,Sterling Shepard,WR,NYG,51,81%,0,0%,0,0%
7,Mike Glennon,QB,NYG,50,79%,0,0%,0,0%
8,Darius Slayton,WR,NYG,39,62%,0,0%,0,0%
9,Saquon Barkley,RB,NYG,37,59%,0,0%,0,0%
10,Matt Peart,T,NYG,32,51%,0,0%,2,10%
11,Nate Solder,T,NYG,31,49%,0,0%,2,10%
12,Devontae Booker,RB,NYG,28,44%,0,0%,7,33%
13,Kyle Rudolph,TE,NYG,27,43%,0,0%,2,10%
14,Jake Fromm,QB,NYG,13,21%,0,0%,0,0%
15,Collin Johnson,WR,NYG,7,11%,0,0%,11,52%
16,Chris Myarick,TE,NYG,5,8%,0,0%,7,33%
17,Korey Cunningham,T,NYG,4,6%,0,0%,2,10%
18,Pharoh Cooper,WR,NYG,3,5%,0,0%,10,48%
19,Elijhaa Penny,RB,NYG,2,3%,0,0%,11,52%
20,Tae Crowder,LB,NYG,0,0%,71,100%,5,24%
21,Xavier McKinney,FS,NYG,0,0%,71,100%,0,0%
22,Jarren Williams,DB,NYG,0,0%,70,99%,9,43%
23,Logan Ryan,FS,NYG,0,0%,70,99%,8,38%
24,James Bradberry,CB,NYG,0,0%,70,99%,0,0%
25,Julian Love,SS,NYG,0,0%,51,72%,13,62%
26,Lorenzo Carter,LB,NYG,0,0%,49,69%,8,38%
27,Azeez Ojulari,LB,NYG,0,0%,47,66%,4,19%
28,Dexter Lawrence,DE,NYG,0,0%,46,65%,10,48%
29,Leonard Williams,DT,NYG,0,0%,46,65%,0,0%
30,Austin Johnson,NT,NYG,0,0%,39,55%,0,0%
31,Quincy Roche,LB,NYG,0,0%,36,51%,6,29%
32,Danny Shelton,NT,NYG,0,0%,25,35%,10,48%
33,Benardrick McKinney,LB,NYG,0,0%,20,28%,8,38%
34,Jaylon Smith,LB,NYG,0,0%,17,24%,0,0%
35,Elerson Smith,LB,NYG,0,0%,15,21%,17,81%
36,Keion Crossen,CB,NYG,0,0%,15,21%,14,67%
37,Raymond Johnson,DE,NYG,0,0%,11,15%,0,0%
38,Reggie Ragland,LB,NYG,0,0%,10,14%,7,33%
39,David Moa,DT,NYG,0,0%,2,3%,8,38%
40,Cullen Gillaspia,FB,NYG,0,0%,0,0%,11,52%
41,Alex Bachman,WR,NYG,0,0%,0,0%,9,43%
42,Steven Parker,FS,NYG,0,0%,0,0%,9,43%
43,Graham Gano,K,NYG,0,0%,0,0%,5,24%
44,Casey Kreiter,LS,NYG,0,0%,0,0%,4,19%
45,Riley Dixon,P,NYG,0,0%,0,0%,4,19%
46,Gary Brightwell,RB,NYG,0,0%,0,0%,4,19%
0,Zack Martin,G,DAL,71,100%,0,0%,5,24%
1,Tyler Biadasz,C,DAL,71,100%,0,0%,5,24%
2,Connor Williams,G,DAL,71,100%,0,0%,0,0%
3,Dak Prescott,QB,DAL,71,100%,0,0%,0,0%
4,La'el Collins,T,DAL,71,100%,0,0%,0,0%
5,Amari Cooper,WR,DAL,66,93%,0,0%,0,0%
6,Michael Gallup,WR,DAL,65,92%,0,0%,0,0%
7,Dalton Schultz,TE,DAL,61,86%,0,0%,5,24%
8,CeeDee Lamb,WR,DAL,49,69%,0,0%,2,10%
9,Terence Steele,T,DAL,44,62%,0,0%,5,24%
10,Ezekiel Elliott,RB,DAL,44,62%,0,0%,0,0%
11,Tony Pollard,RB,DAL,29,41%,0,0%,0,0%
12,Ty Nsekhe,T,DAL,28,39%,0,0%,5,24%
13,Jeremy Sprinkle,TE,DAL,17,24%,0,0%,12,57%
14,Connor McGovern,G,DAL,10,14%,0,0%,5,24%
