,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Nick Bosa,SFO,0,0,0,0,0,1.0,5,4,1,2,2,0,0,0,0
1,D.J. Jones,SFO,0,0,0,0,0,1.0,4,4,0,1,1,0,0,0,0
2,Fred Warner,SFO,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0
3,Jaquiski Tartt,SFO,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
4,Jimmie Ward,SFO,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
5,Josh Norman,SFO,0,0,0,0,1,0.0,6,3,3,0,0,0,0,0,0
6,Emmanuel Moseley,SFO,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
7,Azeez Al-Shaair,SFO,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
8,Marcell Harris,SFO,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0
9,Dontae Johnson,SFO,0,0,0,0,0,0.0,3,3,0,0,0,1,0,0,1
10,Arik Armstead,SFO,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
11,Samson Ebukam,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
12,Trenton Cannon,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
13,Maurice Hurst Jr.,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
14,Arden Key,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
15,Kentavius Street,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Budda Baker,ARI,1,17,0,17,1,0.0,6,5,1,0,0,0,0,0,0
19,Zach Allen,ARI,0,0,0,0,0,1.0,5,4,1,2,1,0,0,0,0
20,Isaiah Simmons,ARI,0,0,0,0,1,0.5,3,2,1,0,1,0,0,0,0
21,Tanner Vallejo,ARI,0,0,0,0,0,0.5,2,0,2,0,1,0,0,0,0
22,Antonio Hamilton,ARI,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
23,Jordan Hicks,ARI,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
24,Jalen Thompson,ARI,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
25,Zaven Collins,ARI,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
26,Markus Golden,ARI,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
27,J.J. Watt,ARI,0,0,0,0,1,0.0,3,3,0,2,4,0,0,0,0
28,Jace Whittaker,ARI,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
29,Robert Alford,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
30,Rashard Lawrence,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
31,Zeke Turner,ARI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
32,Eno Benjamin,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
33,Devon Kennard,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
34,Jonathan Ward,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
35,Chase Edmonds,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
36,Leki Fotu,ARI,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0
37,Andy Lee,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
38,Kyler Murray,ARI,0,0,0,0,0,0.0,0,0,0,0,0,1,26,0,0
