,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Taylor Rapp,LAR,0,0,0,0,0,1.0,10,7,3,1,1,0,0,0,0
1,Troy Reeder,LAR,0,0,0,0,0,0.0,11,3,8,1,0,0,0,0,0
2,Aaron Donald,LAR,0,0,0,0,0,0.0,8,2,6,2,0,0,0,0,0
3,Jordan Fuller,LAR,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
4,A'Shawn Robinson,LAR,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0
5,Marquise Copeland,LAR,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0
6,Ernest Jones,LAR,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0
7,Greg Gaines,LAR,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
8,Jalen Ramsey,LAR,0,0,0,0,2,0.0,4,3,1,2,0,0,0,0,0
9,Leonard Floyd,LAR,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
10,David Long,LAR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
11,Von Miller,LAR,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0
12,Ogbonnia Okoronkwo,LAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
13,Nick Scott,LAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
14,Darious Williams,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
15,Odell Beckham Jr.,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Terrell Burgess,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
17,Jake Gervase,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Terrell Lewis,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
21,Jimmie Ward,SFO,2,27,1,27,2,0.0,2,2,0,0,0,0,0,0,0
22,Arden Key,SFO,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
23,Nick Bosa,SFO,0,0,0,0,1,1.0,1,1,0,1,2,0,0,0,0
24,Azeez Al-Shaair,SFO,0,0,0,0,0,0.0,8,6,2,2,0,0,0,0,0
25,Fred Warner,SFO,0,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0
26,K'Waun Williams,SFO,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
27,Emmanuel Moseley,SFO,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0
28,Talanoa Hufanga,SFO,0,0,0,0,1,0.0,3,3,0,0,1,0,0,0,0
29,Josh Norman,SFO,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
30,Trenton Cannon,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
31,Marcell Harris,SFO,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
32,D.J. Jones,SFO,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
33,Trey Sermon,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
34,Kevin Givens,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
35,Dontae Johnson,SFO,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
36,Kentavius Street,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
