,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Matthew Stafford,LAR,21,37,197,1,3,0,0,37,46.8,3,8,0,7,0,0,0,0,0,1,0
1,Sony Michel,LAR,0,0,0,0,0,0,0,0,,27,131,1,16,4,1,4,0,4,0,0
2,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,1,17,0,17,0,0,0,0,0,0,0
3,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,1,4,0,4,13,10,109,0,37,0,0
4,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,41,0,12,0,0
5,Odell Beckham Jr.,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,37,1,16,0,0
6,Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,6,0,6,0,0
7,Jake Funk,LAR,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
10,Kirk Cousins,MIN,27,38,315,1,1,3,20,34,93.6,4,17,0,8,0,0,0,0,0,3,0
11,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,13,41,1,18,4,3,29,0,14,0,0
12,Kene Nwangwu,MIN,0,0,0,0,0,0,0,0,,5,8,0,5,2,2,5,0,6,0,0
13,Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,116,0,34,0,0
14,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,68,1,30,0,0
15,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,44,0,19,0,0
16,Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,40,0,25,0,0
17,C.J. Ham,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,9,0,0
