,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Phil Haynes,G,SEA,72,100%,0,0%,9,28%
1,Jake Curhan,T,SEA,72,100%,0,0%,9,28%
2,Ethan Pocic,C,SEA,72,100%,0,0%,2,6%
3,Duane Brown,T,SEA,72,100%,0,0%,0,0%
4,Russell Wilson,QB,SEA,72,100%,0,0%,0,0%
5,Gabe Jackson,G,SEA,62,86%,0,0%,8,25%
6,Tyler Lockett,WR,SEA,60,83%,0,0%,1,3%
7,Gerald Everett,TE,SEA,51,71%,0,0%,0,0%
8,D.K. Metcalf,WR,SEA,48,67%,0,0%,2,6%
9,Rashaad Penny,RB,SEA,46,64%,0,0%,0,0%
10,Freddie Swain,WR,SEA,36,50%,0,0%,5,16%
11,Will Dissly,TE,SEA,28,39%,0,0%,7,22%
12,Travis Homer,RB,SEA,24,33%,0,0%,19,59%
13,D'Wayne Eskridge,WR,SEA,24,33%,0,0%,3,9%
14,Colby Parkinson,TE,SEA,20,28%,0,0%,17,53%
15,Penny Hart,WR,SEA,16,22%,0,0%,16,50%
16,Jamarco Jones,T,SEA,10,14%,0,0%,9,28%
17,Nick Bellore,LB,SEA,5,7%,0,0%,20,63%
18,DeeJay Dallas,RB,SEA,2,3%,0,0%,6,19%
19,Jordyn Brooks,LB,SEA,0,0%,63,100%,6,19%
20,Ryan Neal,SS,SEA,0,0%,63,100%,5,16%
21,D.J. Reed,CB,SEA,0,0%,63,100%,4,13%
22,Quandre Diggs,FS,SEA,0,0%,63,100%,1,3%
23,Cody Barton,LB,SEA,0,0%,62,98%,12,38%
24,Ugo Amadi,FS,SEA,0,0%,42,67%,16,50%
25,Rasheem Green,DE,SEA,0,0%,40,63%,7,22%
26,John Reid,CB,SEA,0,0%,38,60%,2,6%
27,Darrell Taylor,DE,SEA,0,0%,37,59%,8,25%
28,Poona Ford,NT,SEA,0,0%,36,57%,4,13%
29,Al Woods,DT,SEA,0,0%,28,44%,0,0%
30,Kerry Hyder,DE,SEA,0,0%,27,43%,4,13%
31,Michael Jackson,CB,SEA,0,0%,25,40%,5,16%
32,Benson Mayowa,LB,SEA,0,0%,25,40%,0,0%
33,L.J. Collier,DE,SEA,0,0%,23,37%,4,13%
34,Bryan Mone,NT,SEA,0,0%,23,37%,4,13%
35,Alton Robinson,DE,SEA,0,0%,19,30%,10,31%
36,Carlos Dunlap,LB,SEA,0,0%,15,24%,0,0%
37,Bobby Wagner,LB,SEA,0,0%,1,2%,0,0%
38,Jason Myers,K,SEA,0,0%,0,0%,19,59%
39,Edmond Robinson,LB,SEA,0,0%,0,0%,18,56%
40,Tanner Muse,LB,SEA,0,0%,0,0%,18,56%
41,Josh Jones,SS,SEA,0,0%,0,0%,17,53%
42,Nigel Warrior,DB,SEA,0,0%,0,0%,17,53%
43,Tyler Ott,LS,SEA,0,0%,0,0%,10,31%
44,Michael Dickson,P,SEA,0,0%,0,0%,10,31%
45,Kyle Fuller,G,SEA,0,0%,0,0%,9,28%
46,Stone Forsythe,T,SEA,0,0%,0,0%,9,28%
0,Tommy Kraemer,G,DET,63,100%,0,0%,4,13%
1,Jonah Jackson,G,DET,63,100%,0,0%,4,13%
2,Evan Brown,C,DET,63,100%,0,0%,4,13%
3,Tim Boyle,QB,DET,63,100%,0,0%,0,0%
4,Penei Sewell,T,DET,63,100%,0,0%,0,0%
5,Taylor Decker,T,DET,63,100%,0,0%,0,0%
6,Amon-Ra St. Brown,WR,DET,53,84%,0,0%,1,3%
7,KhaDarel Hodge,WR,DET,48,76%,0,0%,11,34%
8,Trinity Benson,WR,DET,48,76%,0,0%,2,6%
9,D'Andre Swift,RB,DET,36,57%,0,0%,0,0%
10,Jared Pinkney,TE,DET,28,44%,0,0%,4,13%
11,Tom Kennedy,WR,DET,24,38%,0,0%,10,31%
12,Matt Nelson,T,DET,22,35%,0,0%,4,13%
13,Jamaal Williams,RB,DET,20,32%,0,0%,0,0%
14,Craig Reynolds,RB,DET,14,22%,0,0%,19,59%
15,Ross Travis,TE,DET,14,22%,0,0%,14,44%
16,Parker Ehinger,G,DET,8,13%,0,0%,4,13%
17,Ifeatu Melifonwu,CB,DET,0,0%,72,100%,10,31%
18,Jalen Reeves-Maybin,LB,DET,0,0%,72,100%,9,28%
19,Tracy Walker,FS,DET,0,0%,72,100%,5,16%
20,Dean Marlowe,SS,DET,0,0%,70,97%,0,0%
21,Will Harris,SS,DET,0,0%,67,93%,5,16%
22,Charles Harris,LB,DET,0,0%,64,89%,9,28%
23,AJ Parker,CB,DET,0,0%,50,69%,0,0%
