,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Kevin Zeitler,G,BAL,71,100%,0,0%,5,22%
1,Alejandro Villanueva,T,BAL,71,100%,0,0%,5,22%
2,Patrick Mekari,G,BAL,71,100%,0,0%,5,22%
3,Ben Cleveland,G,BAL,71,100%,0,0%,5,22%
4,Tyler Huntley,QB,BAL,71,100%,0,0%,0,0%
5,Trystan Colon-Castillo,C,BAL,71,100%,0,0%,0,0%
6,Rashod Bateman,WR,BAL,59,83%,0,0%,0,0%
7,Mark Andrews,TE,BAL,58,82%,0,0%,0,0%
8,Marquise Brown,WR,BAL,54,76%,0,0%,0,0%
9,Devonta Freeman,RB,BAL,48,68%,0,0%,0,0%
10,Devin Duvernay,WR,BAL,30,42%,0,0%,6,26%
11,Patrick Ricard,FB,BAL,28,39%,0,0%,4,17%
12,Tylan Wallace,WR,BAL,20,28%,0,0%,11,48%
13,Latavius Murray,RB,BAL,19,27%,0,0%,0,0%
14,Nick Boyle,TE,BAL,16,23%,0,0%,2,9%
15,Sammy Watkins,WR,BAL,14,20%,0,0%,0,0%
16,Eric Tomlinson,TE,BAL,9,13%,0,0%,12,52%
17,Chuck Clark,SS,BAL,0,0%,58,100%,3,13%
18,Jimmy Smith,CB,BAL,0,0%,58,100%,0,0%
19,Tavon Young,CB,BAL,0,0%,58,100%,0,0%
20,Tyus Bowser,LB,BAL,0,0%,58,100%,0,0%
21,Patrick Queen,LB,BAL,0,0%,43,74%,0,0%
22,Calais Campbell,DE,BAL,0,0%,42,72%,10,43%
23,Josh Bynes,LB,BAL,0,0%,41,71%,0,0%
24,Kevon Seymour,CB,BAL,0,0%,40,69%,9,39%
25,Brandon Stephens,FS,BAL,0,0%,35,60%,6,26%
26,Brandon Williams,NT,BAL,0,0%,35,60%,5,22%
27,Justin Houston,LB,BAL,0,0%,34,59%,0,0%
28,Geno Stone,SS,BAL,0,0%,33,57%,12,52%
29,Justin Madubuike,DT,BAL,0,0%,27,47%,0,0%
30,Jaylon Ferguson,LB,BAL,0,0%,24,41%,3,13%
31,Broderick Washington Jr.,DT,BAL,0,0%,16,28%,5,22%
32,Tony Jefferson,SS,BAL,0,0%,15,26%,9,39%
33,Justin Ellis,DT,BAL,0,0%,13,22%,5,22%
34,Chris Board,LB,BAL,0,0%,7,12%,18,78%
35,Malik Harrison,LB,BAL,0,0%,1,2%,13,57%
36,Anthony Levine,SS,BAL,0,0%,0,0%,18,78%
37,Kristian Welch,LB,BAL,0,0%,0,0%,18,78%
38,Robert Jackson,CB,BAL,0,0%,0,0%,15,65%
39,Justin Tucker,K,BAL,0,0%,0,0%,11,48%
40,Nick Moore,LS,BAL,0,0%,0,0%,8,35%
41,Sam Koch,P,BAL,0,0%,0,0%,8,35%
42,Chris Westry,CB,BAL,0,0%,0,0%,6,26%
43,Ty'Son Williams,RB,BAL,0,0%,0,0%,6,26%
44,David Sharpe,T,BAL,0,0%,0,0%,5,22%
45,Jaryd Jones-Smith,T,BAL,0,0%,0,0%,5,22%
0,Rob Havenstein,T,LAR,58,100%,0,0%,3,13%
1,Austin Corbett,G,LAR,58,100%,0,0%,3,13%
2,David Edwards,G,LAR,58,100%,0,0%,3,13%
3,Cooper Kupp,WR,LAR,58,100%,0,0%,2,9%
4,Brian Allen,C,LAR,58,100%,0,0%,0,0%
5,Andrew Whitworth,T,LAR,58,100%,0,0%,0,0%
6,Matthew Stafford,QB,LAR,58,100%,0,0%,0,0%
7,Odell Beckham Jr.,WR,LAR,57,98%,0,0%,0,0%
8,Sony Michel,RB,LAR,57,98%,0,0%,0,0%
9,Tyler Higbee,TE,LAR,56,97%,0,0%,3,13%
10,Van Jefferson,WR,LAR,31,53%,0,0%,0,0%
11,Ben Skowronek,WR,LAR,27,47%,0,0%,13,57%
12,Kendall Blanton,TE,LAR,3,5%,0,0%,3,13%
13,Jake Funk,RB,LAR,1,2%,0,0%,13,57%
14,Jalen Ramsey,CB,LAR,0,0%,71,100%,1,4%
15,Taylor Rapp,FS,LAR,0,0%,71,100%,0,0%
16,Darious Williams,CB,LAR,0,0%,71,100%,0,0%
17,Aaron Donald,DT,LAR,0,0%,71,100%,0,0%
18,Jordan Fuller,SS,LAR,0,0%,71,100%,0,0%
19,Greg Gaines,NT,LAR,0,0%,69,97%,0,0%
20,Troy Reeder,LB,LAR,0,0%,68,96%,9,39%
21,Leonard Floyd,LB,LAR,0,0%,62,87%,0,0%
22,Von Miller,LB,LAR,0,0%,59,83%,0,0%
23,A'Shawn Robinson,DT,LAR,0,0%,42,59%,7,31%
24,Donte Deayon,CB,LAR,0,0%,34,48%,0,0%
25,David Long,CB,LAR,0,0%,22,31%,6,26%
26,Nick Scott,SS,LAR,0,0%,21,30%,20,87%
27,Travin Howard,LB,LAR,0,0%,20,28%,2,9%
28,Justin Hollins,LB,LAR,0,0%,11,15%,9,39%
29,Ogbonnia Okoronkwo,LB,LAR,0,0%,10,14%,11,48%
30,Marquise Copeland,DT,LAR,0,0%,7,10%,7,31%
31,Bobby Brown,NT,LAR,0,0%,1,1%,7,31%
32,Michael Hoecht,DT,LAR,0,0%,0,0%,20,87%
33,Terrell Burgess,FS,LAR,0,0%,0,0%,18,79%
34,Christian Rozeboom,LB,LAR,0,0%,0,0%,13,57%
35,Buddy Howell,RB,LAR,0,0%,0,0%,13,57%
36,Grant Haley,CB,LAR,0,0%,0,0%,12,52%
37,Brandon Powell,WR,LAR,0,0%,0,0%,11,48%
38,Antoine Brooks Jr.,DB,LAR,0,0%,0,0%,11,48%
39,Matt Gay,K,LAR,0,0%,0,0%,7,31%
40,J.J. Koski,WR,LAR,0,0%,0,0%,6,26%
41,Matthew Orzech,LS,LAR,0,0%,0,0%,5,22%
42,Johnny Hekker,P,LAR,0,0%,0,0%,5,22%
43,Coleman Shelton,G,LAR,0,0%,0,0%,3,13%
44,Joseph Noteboom,T,LAR,0,0%,0,0%,3,13%
45,Bobby Evans,G,LAR,0,0%,0,0%,3,13%
