,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Patrick Mahomes,KAN,24,31,343,3,1,0,0,46,131.5,1,3,0,3,0,0,0,0,0,0,0
1,Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,13,46,0,9,0,0,0,0,0,1,1
2,Tyreek Hill,KAN,0,0,0,0,0,0,0,0,,1,15,0,15,4,3,14,0,7,0,0
3,Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,109,1,46,0,0
4,Byron Pringle,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,63,1,40,0,0
5,Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,55,0,19,0,0
6,Demarcus Robinson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,46,1,33,0,0
7,Blake Bell,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0
8,Jerick McKinnon,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
9,Joe Fortson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
10,Michael Burton,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
11,Darrel Williams,KAN,0,0,0,0,0,0,0,0,,3,-2,1,2,0,0,0,0,0,0,0
14,Lamar Jackson,BAL,18,26,239,1,2,1,9,42,78.8,16,107,2,21,0,0,0,0,0,0,0
15,Ty'Son Williams,BAL,0,0,0,0,0,0,0,0,,13,77,0,20,2,2,16,0,9,1,0
16,Latavius Murray,BAL,0,0,0,0,0,0,0,0,,9,36,1,8,0,0,0,0,0,0,0
17,Devonta Freeman,BAL,0,0,0,0,0,0,0,0,,2,29,0,31,0,0,0,0,0,0,0
18,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
19,Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,113,1,42,0,0
20,Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,57,0,20,0,0
21,Sammy Watkins,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,44,0,19,0,0
22,Josh Oliver,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
