,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Cooper Rush,DAL,24,40,325,2,1,3,19,73,92.2,1,2,0,2,0,0,0,0,0,1,1
1,Cedrick Wilson Jr.,DAL,1,1,35,0,0,0,0,35,118.7,0,0,0,0,3,3,84,1,73,0,0
2,Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,16,50,0,8,6,4,23,0,15,0,0
3,Tony Pollard,DAL,0,0,0,0,0,0,0,0,,7,26,0,7,1,1,1,0,1,0,0
4,Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,122,1,33,1,0
5,CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,112,0,35,0,0
6,Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,11,0,7,0,0
7,Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
8,Blake Jarwin,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
11,Kirk Cousins,MIN,23,35,184,1,0,1,7,32,88.3,3,18,0,13,0,0,0,0,0,1,0
12,Justin Jefferson,MIN,0,1,0,0,0,0,0,0,39.6,0,0,0,0,4,2,21,0,18,0,0
13,Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,18,78,0,19,2,0,0,0,0,0,0
14,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,2,5,0,4,2,2,-5,0,-2,0,0
15,Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,78,1,32,0,0
16,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,57,0,31,0,0
17,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,6,0,0
18,Chris Herndon,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
19,Luke Stocker,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
20,Ihmir Smith-Marsette,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
21,C.J. Ham,MIN,0,0,0,0,0,0,0,0,,1,0,0,0,3,3,3,0,9,0,0
