,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Ryan Ramczyk,T,NOR,76,100%,0,0%,7,24%
1,Cesar Ruiz,G,NOR,76,100%,0,0%,7,24%
2,James Hurst,T,NOR,76,100%,0,0%,7,24%
3,Erik McCoy,C,NOR,76,100%,0,0%,0,0%
4,Terron Armstead,T,NOR,76,100%,0,0%,0,0%
5,Adam Trautman,TE,NOR,66,87%,0,0%,7,24%
6,Marquez Callaway,WR,NOR,59,78%,0,0%,0,0%
7,Trevor Siemian,QB,NOR,56,74%,0,0%,0,0%
8,Alvin Kamara,RB,NOR,51,67%,0,0%,0,0%
9,Tre'Quan Smith,WR,NOR,48,63%,0,0%,0,0%
10,Ty Montgomery,WR,NOR,33,43%,0,0%,16,55%
11,Garrett Griffin,TE,NOR,27,36%,0,0%,15,52%
12,Deonte Harris,WR,NOR,24,32%,0,0%,8,28%
13,Mark Ingram,RB,NOR,22,29%,0,0%,0,0%
14,Jameis Winston,QB,NOR,20,26%,0,0%,0,0%
15,Juwan Johnson,TE,NOR,17,22%,0,0%,10,34%
16,Calvin Throckmorton,T,NOR,14,18%,0,0%,7,24%
17,Kevin White,WR,NOR,9,12%,0,0%,15,52%
18,Alex Armah,RB,NOR,9,12%,0,0%,10,34%
19,Kenny Stills,WR,NOR,1,1%,0,0%,0,0%
20,Malcolm Jenkins,SS,NOR,0,0%,61,100%,4,14%
21,Demario Davis,LB,NOR,0,0%,61,100%,1,3%
22,Marshon Lattimore,CB,NOR,0,0%,61,100%,1,3%
23,Marcus Williams,FS,NOR,0,0%,61,100%,0,0%
24,Chauncey Gardner-Johnson,SS,NOR,0,0%,59,97%,5,17%
25,Cameron Jordan,DE,NOR,0,0%,49,80%,4,14%
26,Marcus Davenport,DE,NOR,0,0%,40,66%,4,14%
27,Pete Werner,LB,NOR,0,0%,33,54%,8,28%
28,Paulson Adebo,CB,NOR,0,0%,33,54%,2,7%
29,Tanoh Kpassagnon,DE,NOR,0,0%,30,49%,4,14%
30,Bradley Roby,CB,NOR,0,0%,28,46%,1,3%
31,David Onyemata,DT,NOR,0,0%,27,44%,3,10%
32,Kwon Alexander,LB,NOR,0,0%,27,44%,1,3%
33,Shy Tuttle,DT,NOR,0,0%,27,44%,0,0%
34,Montravius Adams,DE,NOR,0,0%,22,36%,0,0%
35,P.J. Williams,CB,NOR,0,0%,17,28%,7,24%
36,Christian Ringo,DT,NOR,0,0%,17,28%,0,0%
37,Carl Granderson,DE,NOR,0,0%,16,26%,11,38%
38,Kaden Elliss,LB,NOR,0,0%,2,3%,21,72%
39,Jeff Heath,SS,NOR,0,0%,0,0%,21,72%
40,J.T. Gray,SS,NOR,0,0%,0,0%,21,72%
41,Andrew Dowell,LB,NOR,0,0%,0,0%,21,72%
42,Zack Baun,LB,NOR,0,0%,0,0%,21,72%
43,Brian Johnson,K,NOR,0,0%,0,0%,15,52%
44,Zach Wood,LS,NOR,0,0%,0,0%,10,34%
45,Blake Gillikin,P,NOR,0,0%,0,0%,10,34%
46,Jordan Mills,T,NOR,0,0%,0,0%,7,24%
47,Landon Young,T,NOR,0,0%,0,0%,7,24%
0,Tristan Wirfs,T,TAM,61,100%,0,0%,3,10%
1,Ali Marpet,G,TAM,61,100%,0,0%,3,10%
2,Alex Cappa,G,TAM,61,100%,0,0%,3,10%
3,Tom Brady,QB,TAM,61,100%,0,0%,0,0%
4,Ryan Jensen,C,TAM,61,100%,0,0%,0,0%
5,Donovan Smith,T,TAM,60,98%,0,0%,3,10%
6,Chris Godwin,WR,TAM,59,97%,0,0%,0,0%
7,Mike Evans,WR,TAM,58,95%,0,0%,0,0%
