,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Aaron Rodgers,GNB,17,23,195,2,0,3,26,41,128.0,7,19,1,16,0,0,0,0,0,0,0
1,Aaron Jones,GNB,0,0,0,0,0,0,0,0,,13,76,0,28,4,4,34,1,12,0,0
2,AJ Dillon,GNB,0,0,0,0,0,0,0,0,,11,59,0,36,0,0,0,0,0,0,0
3,Davante Adams,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,89,0,41,0,0
4,Allen Lazard,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,27,1,13,0,0
5,Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,9,0,0
6,Amari Rodgers,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
7,Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,10,0,6,0,0
8,Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
11,Justin Fields,CHI,16,27,174,1,1,4,37,21,75.2,6,43,0,16,0,0,0,0,0,0,0
12,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,19,97,1,25,3,2,15,0,8,0,0
13,Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,53,0,20,0,0
14,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,1,0,0,0,5,4,49,0,21,0,0
15,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,45,1,15,0,0
16,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,0,12,0,0
17,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
