,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Sam Darnold,CAR,16,25,112,0,1,3,12,21,57.4,0,0,0,0,0,0,0,0,0,0,0
1,P.J. Walker,CAR,3,14,33,0,0,3,16,19,39.6,1,13,0,13,0,0,0,0,0,0,0
2,Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,12,28,0,13,5,4,28,0,12,0,0
3,Royce Freeman,CAR,0,0,0,0,0,0,0,0,,3,18,0,7,2,1,1,0,1,0,0
4,D.J. Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,73,0,21,0,0
5,Keith Kirkwood,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,17,0,7,0,0
6,Robby Anderson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,14,0,5,0,0
7,Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,9,0,0
8,Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
9,Colin Thompson,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
10,Shi Smith,CAR,0,0,0,0,0,0,0,0,,1,-3,0,-3,2,0,0,0,0,0,0
13,Daniel Jones,NYG,23,33,203,1,0,2,20,27,95.9,8,28,0,14,1,1,16,0,16,0,0
14,Dante Pettis,NYG,1,1,16,0,0,0,0,16,118.7,0,0,0,0,5,5,39,1,27,0,0
15,Devontae Booker,NYG,0,0,0,0,0,0,0,0,,14,51,1,19,3,2,15,0,14,0,0
16,Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,,9,24,0,9,0,0,0,0,0,0,0
17,Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,63,0,16,0,0
18,Evan Engram,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,44,0,18,0,0
19,John Ross,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,15,0,0
20,Kyle Rudolph,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0,7,0,0
21,Collin Johnson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0
22,David Sills,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
