,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Laurent Duvernay-Tardif,G,NYJ,60,100%,0,0%,5,18%
1,Alijah Vera-Tucker,G,NYJ,60,100%,0,0%,0,0%
2,Joe Flacco,QB,NYJ,60,100%,0,0%,0,0%
3,George Fant,T,NYJ,60,100%,0,0%,0,0%
4,Connor McGovern,C,NYJ,60,100%,0,0%,0,0%
5,Corey Davis,WR,NYJ,56,93%,0,0%,0,0%
6,Morgan Moses,T,NYJ,52,87%,0,0%,1,4%
7,Elijah Moore,WR,NYJ,48,80%,0,0%,0,0%
8,Ryan Griffin,TE,NYJ,47,78%,0,0%,14,50%
9,Jamison Crowder,WR,NYJ,41,68%,0,0%,0,0%
10,Tevin Coleman,RB,NYJ,20,33%,0,0%,5,18%
11,Michael Carter,RB,NYJ,20,33%,0,0%,0,0%
12,Ty Johnson,RB,NYJ,20,33%,0,0%,0,0%
13,Trevon Wesco,TE,NYJ,14,23%,0,0%,14,50%
14,Keelan Cole,WR,NYJ,13,22%,0,0%,0,0%
15,Braxton Berrios,WR,NYJ,10,17%,0,0%,10,36%
16,Nick Bawden,RB,NYJ,8,13%,0,0%,17,61%
17,Conor McDermott,T,NYJ,8,13%,0,0%,4,14%
18,Dan Feeney,G,NYJ,2,3%,0,0%,5,18%
19,Jeff Smith,WR,NYJ,1,2%,0,0%,8,29%
20,Bryce Hall,CB,NYJ,0,0%,71,99%,6,21%
21,Isaiah Dunn,CB,NYJ,0,0%,71,99%,1,4%
22,Ashtyn Davis,SS,NYJ,0,0%,71,99%,0,0%
23,Michael Carter,CB,NYJ,0,0%,66,92%,8,29%
24,Elijah Riley,DB,NYJ,0,0%,64,89%,1,4%
25,Quincy Williams,LB,NYJ,0,0%,63,88%,1,4%
26,C.J. Mosley,LB,NYJ,0,0%,59,82%,4,14%
27,John Franklin-Myers,DE,NYJ,0,0%,46,64%,0,0%
28,Sheldon Rankins,DT,NYJ,0,0%,44,61%,6,21%
29,Quinnen Williams,NT,NYJ,0,0%,44,61%,5,18%
30,Ronald Blair,DE,NYJ,0,0%,35,49%,6,21%
31,Shaq Lawson,DE,NYJ,0,0%,35,49%,0,0%
32,Folorunso Fatukasi,DT,NYJ,0,0%,30,42%,5,18%
33,Nathan Shepherd,DT,NYJ,0,0%,28,39%,11,39%
34,Kyle Phillips,DE,NYJ,0,0%,28,39%,1,4%
35,Del'Shawn Phillips,LB,NYJ,0,0%,15,21%,21,75%
36,Jarrad Davis,LB,NYJ,0,0%,9,13%,19,68%
37,Jason Pinnock,CB,NYJ,0,0%,7,10%,14,50%
38,Javelin Guidry,CB,NYJ,0,0%,5,7%,13,46%
39,Sharrod Neasman,CB,NYJ,0,0%,1,1%,17,61%
40,Justin Hardee,CB,NYJ,0,0%,0,0%,22,79%
41,Hamsah Nasirildeen,LB,NYJ,0,0%,0,0%,19,68%
42,Kenny Yeboah,TE,NYJ,0,0%,0,0%,13,46%
43,Braden Mann,P,NYJ,0,0%,0,0%,10,36%
44,Thomas Hennessy,LS,NYJ,0,0%,0,0%,9,32%
45,Matt Ammendola,K,NYJ,0,0%,0,0%,8,29%
46,Greg Van Roten,G,NYJ,0,0%,0,0%,5,18%
0,Austin Jackson,T,MIA,72,100%,0,0%,5,18%
1,Jesse Davis,T,MIA,72,100%,0,0%,5,18%
2,Robert Hunt,G,MIA,72,100%,0,0%,5,18%
3,Tua Tagovailoa,QB,MIA,72,100%,0,0%,0,0%
4,Austin Reiter,C,MIA,72,100%,0,0%,0,0%
5,Liam Eichenberg,T,MIA,72,100%,0,0%,0,0%
6,Jaylen Waddle,WR,MIA,55,76%,0,0%,6,21%
7,Myles Gaskin,RB,MIA,53,74%,0,0%,0,0%
8,Durham Smythe,TE,MIA,51,71%,0,0%,14,50%
9,Mike Gesicki,TE,MIA,51,71%,0,0%,1,4%
10,Adam Shaheen,TE,MIA,46,64%,0,0%,3,11%
11,Albert Wilson,WR,MIA,38,53%,0,0%,1,4%
12,Preston Williams,WR,MIA,25,35%,0,0%,0,0%
13,Mack Hollins,WR,MIA,22,31%,0,0%,15,54%
14,Patrick Laird,RB,MIA,11,15%,0,0%,9,32%
15,Duke Johnson,RB,MIA,6,8%,0,0%,0,0%
16,Christian Wilkins,DT,MIA,1,1%,35,58%,13,46%
17,Isaiah Ford,WR,MIA,1,1%,0,0%,0,0%
18,Xavien Howard,CB,MIA,0,0%,59,98%,1,4%
19,Byron Jones,CB,MIA,0,0%,59,98%,0,0%
20,Jerome Baker,LB,MIA,0,0%,59,98%,0,0%
21,Jevon Holland,FS,MIA,0,0%,58,97%,13,46%
22,Emmanuel Ogbah,DE,MIA,0,0%,45,75%,5,18%
23,Andrew Van Ginkel,LB,MIA,0,0%,43,72%,19,68%
24,Jaelan Phillips,LB,MIA,0,0%,38,63%,1,4%
25,Brandon Jones,SS,MIA,0,0%,37,62%,6,21%
26,Eric Rowe,SS,MIA,0,0%,37,62%,0,0%
27,Adam Butler,DE,MIA,0,0%,33,55%,3,11%
28,Raekwon Davis,NT,MIA,0,0%,31,52%,5,18%
29,Elandon Roberts,LB,MIA,0,0%,29,48%,8,29%
30,Nik Needham,CB,MIA,0,0%,28,47%,8,29%
31,Justin Coleman,CB,MIA,0,0%,22,37%,9,32%
32,Zach Sieler,DT,MIA,0,0%,19,32%,13,46%
33,Duke Riley,LB,MIA,0,0%,9,15%,18,64%
34,Brennan Scarlett,LB,MIA,0,0%,9,15%,7,25%
35,Samuel Eguavoen,LB,MIA,0,0%,7,12%,14,50%
36,Jamal Perry,CB,MIA,0,0%,3,5%,2,7%
37,Clayton Fejedelem,SS,MIA,0,0%,0,0%,23,82%
38,Elijah Campbell,CB,MIA,0,0%,0,0%,19,68%
39,Cethan Carter,TE,MIA,0,0%,0,0%,17,61%
40,Jason Sanders,K,MIA,0,0%,0,0%,10,36%
41,Michael Palardy,P,MIA,0,0%,0,0%,10,36%
42,Blake Ferguson,LS,MIA,0,0%,0,0%,10,36%
43,Solomon Kindley,G,MIA,0,0%,0,0%,5,18%
44,Robert Jones,G,MIA,0,0%,0,0%,5,18%
