,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Brandon Parker,T,LVR,47,100%,0,0%,3,11%
1,Kolton Miller,T,LVR,47,100%,0,0%,3,11%
2,Alex Leatherwood,T,LVR,47,100%,0,0%,3,11%
3,Derek Carr,QB,LVR,47,100%,0,0%,0,0%
4,Andre James,C,LVR,47,100%,0,0%,0,0%
5,Darren Waller,TE,LVR,44,94%,0,0%,0,0%
6,Bryan Edwards,WR,LVR,39,83%,0,0%,0,0%
7,Zay Jones,WR,LVR,34,72%,0,0%,11,39%
8,Hunter Renfrow,WR,LVR,34,72%,0,0%,2,7%
9,Josh Jacobs,RB,LVR,31,66%,0,0%,0,0%
10,John Simpson,G,LVR,26,55%,0,0%,1,4%
11,Jordan Simmons,G,LVR,21,45%,0,0%,2,7%
12,Foster Moreau,TE,LVR,17,36%,0,0%,17,61%
13,DeSean Jackson,WR,LVR,16,34%,0,0%,0,0%
14,Kenyan Drake,RB,LVR,15,32%,0,0%,8,29%
15,Daniel Helm,TE,LVR,2,4%,0,0%,15,54%
16,Dillon Stoner,WR,LVR,2,4%,0,0%,12,43%
17,Peyton Barber,RB,LVR,1,2%,0,0%,0,0%
18,Trevon Moehrig,FS,LVR,0,0%,74,100%,13,46%
19,Brandon Facyson,CB,LVR,0,0%,74,100%,7,25%
20,Casey Hayward,CB,LVR,0,0%,74,100%,4,14%
21,Johnathan Abram,SS,LVR,0,0%,74,100%,2,7%
22,Denzel Perryman,LB,LVR,0,0%,70,95%,0,0%
23,Cory Littleton,LB,LVR,0,0%,61,82%,2,7%
24,Nate Hobbs,CB,LVR,0,0%,58,78%,12,43%
25,Maxx Crosby,DE,LVR,0,0%,55,74%,7,25%
26,Yannick Ngakoue,DE,LVR,0,0%,44,59%,0,0%
27,Johnathan Hankins,NT,LVR,0,0%,43,58%,7,25%
28,Solomon Thomas,DT,LVR,0,0%,40,54%,7,25%
29,Quinton Jefferson,DT,LVR,0,0%,39,53%,7,25%
30,Carl Nassib,DE,LVR,0,0%,30,41%,15,54%
31,Damion Square,NT,LVR,0,0%,25,34%,0,0%
32,Clelin Ferrell,DE,LVR,0,0%,20,27%,11,39%
33,K.J. Wright,LB,LVR,0,0%,20,27%,0,0%
34,Dallin Leavitt,FS,LVR,0,0%,13,18%,25,89%
35,Marquel Lee,LB,LVR,0,0%,0,0%,25,89%
36,Patrick Onwuasor,LB,LVR,0,0%,0,0%,18,64%
37,Divine Deablo,LB,LVR,0,0%,0,0%,18,64%
38,Sutton Smith,FB,LVR,0,0%,0,0%,12,43%
39,Roderic Teamer,CB,LVR,0,0%,0,0%,10,36%
40,Trent Sieg,LS,LVR,0,0%,0,0%,7,25%
41,AJ Cole III,P,LVR,0,0%,0,0%,7,25%
42,Daniel Carlson,K,LVR,0,0%,0,0%,7,25%
43,Nick Martin,C,LVR,0,0%,0,0%,3,11%
44,Jermaine Eluemunor,G,LVR,0,0%,0,0%,3,11%
45,Amik Robertson,CB,LVR,0,0%,0,0%,2,7%
0,Riley Reiff,T,CIN,74,100%,0,0%,7,25%
1,Jonah Williams,T,CIN,74,100%,0,0%,7,25%
2,Quinton Spain,G,CIN,74,100%,0,0%,7,25%
