,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Robert Hunt,G,MIA,52,100%,0,0%,3,11%
1,Austin Jackson,T,MIA,52,100%,0,0%,3,11%
2,Greg Mancz,C,MIA,52,100%,0,0%,3,11%
3,Jesse Davis,T,MIA,52,100%,0,0%,3,11%
4,Liam Eichenberg,T,MIA,52,100%,0,0%,0,0%
5,Jacoby Brissett,QB,MIA,52,100%,0,0%,0,0%
6,DeVante Parker,WR,MIA,47,90%,0,0%,0,0%
7,Jaylen Waddle,WR,MIA,41,79%,0,0%,0,0%
8,Mike Gesicki,TE,MIA,36,69%,0,0%,0,0%
9,Malcolm Brown,RB,MIA,35,67%,0,0%,0,0%
10,Albert Wilson,WR,MIA,25,48%,0,0%,0,0%
11,Durham Smythe,TE,MIA,21,40%,0,0%,16,57%
12,Adam Shaheen,TE,MIA,20,38%,0,0%,6,21%
13,Will Fuller,WR,MIA,14,27%,0,0%,0,0%
14,Myles Gaskin,RB,MIA,12,23%,0,0%,0,0%
15,Salvon Ahmed,RB,MIA,5,10%,0,0%,0,0%
16,Mack Hollins,WR,MIA,2,4%,0,0%,17,61%
17,Cethan Carter,TE,MIA,1,2%,0,0%,17,61%
18,Jakeem Grant,WR,MIA,1,2%,0,0%,11,39%
19,Jerome Baker,LB,MIA,0,0%,71,100%,0,0%
20,Xavien Howard,CB,MIA,0,0%,71,100%,0,0%
21,Jason McCourty,FS,MIA,0,0%,70,99%,0,0%
22,Eric Rowe,SS,MIA,0,0%,61,86%,0,0%
23,Nik Needham,CB,MIA,0,0%,51,72%,12,43%
24,Elandon Roberts,LB,MIA,0,0%,50,70%,5,18%
25,John Jenkins,NT,MIA,0,0%,49,69%,5,18%
26,Christian Wilkins,DT,MIA,0,0%,46,65%,11,39%
27,Andrew Van Ginkel,LB,MIA,0,0%,44,62%,17,61%
28,Zach Sieler,DT,MIA,0,0%,39,55%,9,32%
29,Justin Coleman,CB,MIA,0,0%,37,52%,10,36%
30,Emmanuel Ogbah,DE,MIA,0,0%,37,52%,5,18%
31,Adam Butler,DE,MIA,0,0%,33,46%,1,4%
32,Jaelan Phillips,LB,MIA,0,0%,29,41%,3,11%
33,Brennan Scarlett,LB,MIA,0,0%,28,39%,24,86%
34,Byron Jones,CB,MIA,0,0%,25,35%,1,4%
35,Samuel Eguavoen,LB,MIA,0,0%,19,27%,17,61%
36,Jevon Holland,FS,MIA,0,0%,19,27%,7,25%
37,Brandon Jones,SS,MIA,0,0%,2,3%,20,71%
38,Clayton Fejedelem,SS,MIA,0,0%,0,0%,25,89%
39,Duke Riley,LB,MIA,0,0%,0,0%,17,61%
40,Elijah Campbell,CB,MIA,0,0%,0,0%,14,50%
41,Michael Palardy,P,MIA,0,0%,0,0%,8,29%
42,Blake Ferguson,LS,MIA,0,0%,0,0%,8,29%
43,Jason Sanders,K,MIA,0,0%,0,0%,7,25%
44,Solomon Kindley,G,MIA,0,0%,0,0%,3,11%
0,Mark Glowinski,G,IND,71,100%,0,0%,5,18%
1,Eric Fisher,T,IND,71,100%,0,0%,5,18%
2,Chris Reed,G,IND,71,100%,0,0%,0,0%
3,Carson Wentz,QB,IND,71,100%,0,0%,0,0%
4,Ryan Kelly,C,IND,68,96%,0,0%,0,0%
5,Michael Pittman Jr.,WR,IND,61,86%,0,0%,2,7%
6,Zach Pascal,WR,IND,58,82%,0,0%,4,14%
7,Mo Alie-Cox,TE,IND,49,69%,0,0%,5,18%
8,Julie'n Davenport,T,IND,41,58%,0,0%,5,18%
9,Jonathan Taylor,RB,IND,36,51%,0,0%,0,0%
10,Parris Campbell,WR,IND,31,44%,0,0%,0,0%
11,Matt Pryor,T,IND,30,42%,0,0%,5,18%
12,Kylen Granson,TE,IND,30,42%,0,0%,0,0%
13,Nyheim Hines,RB,IND,22,31%,0,0%,7,25%
14,Marlon Mack,RB,IND,22,31%,0,0%,0,0%
15,Jack Doyle,TE,IND,21,30%,0,0%,2,7%
16,Ashton Dulin,WR,IND,12,17%,0,0%,18,64%
17,Danny Pinter,G,IND,10,14%,0,0%,5,18%
18,Mike Strachan,WR,IND,5,7%,0,0%,0,0%
19,Jordan Wilkins,RB,IND,1,1%,0,0%,12,43%
20,Andrew Sendejo,FS,IND,0,0%,52,100%,13,46%
21,Julian Blackmon,FS,IND,0,0%,52,100%,8,29%
22,Bobby Okereke,LB,IND,0,0%,52,100%,7,25%
23,Kenny Moore,CB,IND,0,0%,52,100%,6,21%
24,Darius Leonard,LB,IND,0,0%,52,100%,3,11%
25,Xavier Rhodes,CB,IND,0,0%,51,98%,0,0%
26,DeForest Buckner,DT,IND,0,0%,44,85%,10,36%
27,Isaiah Rodgers,CB,IND,0,0%,44,85%,9,32%
28,Al-Quadin Muhammad,DE,IND,0,0%,43,83%,0,0%
29,Tyquan Lewis,DE,IND,0,0%,43,83%,0,0%
30,Grover Stewart,DT,IND,0,0%,26,50%,10,36%
31,Kemoko Turay,DE,IND,0,0%,24,46%,0,0%
32,Taylor Stallworth,DT,IND,0,0%,10,19%,4,14%
33,Isaac Rochell,DE,IND,0,0%,9,17%,11,39%
34,Zaire Franklin,LB,IND,0,0%,8,15%,21,75%
35,Ben Banogu,DE,IND,0,0%,6,12%,3,11%
36,Chris Williams,DT,IND,0,0%,3,6%,2,7%
37,Thakarius Keyes,CB,IND,0,0%,1,2%,11,39%
38,Matthew Adams,LB,IND,0,0%,0,0%,21,75%
39,George Odum,FS,IND,0,0%,0,0%,20,71%
40,Ibraheim Campbell,FS,IND,0,0%,0,0%,18,64%
41,E.J. Speed,LB,IND,0,0%,0,0%,17,61%
