,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Darius Philon,LVR,0,0,0,0,0,2.0,3,2,1,2,2,0,0,0,0
1,Cory Littleton,LVR,0,0,0,0,0,0.0,14,9,5,0,0,0,0,0,0
2,Denzel Perryman,LVR,0,0,0,0,0,0.0,12,8,4,1,0,0,0,0,0
3,Johnathan Abram,LVR,0,0,0,0,0,0.0,8,4,4,1,0,0,0,0,0
4,Amik Robertson,LVR,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
5,Trevon Moehrig,LVR,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0
6,K.J. Wright,LVR,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
7,Johnathan Hankins,LVR,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
8,Nate Hobbs,LVR,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
9,Damon Arnette,LVR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
10,Casey Hayward,LVR,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
11,Nick Kwiatkoski,LVR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
12,Roderic Teamer,LVR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
13,Solomon Thomas,LVR,0,0,0,0,1,0.0,2,0,2,0,1,0,0,0,0
14,Maxx Crosby,LVR,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,0
15,Divine Deablo,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
16,Clelin Ferrell,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Tyree Gillespie,LVR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
18,Carl Nassib,LVR,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0
19,Yannick Ngakoue,LVR,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0
20,Quinton Jefferson,LVR,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
21,Hunter Renfrow,LVR,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
22,John Simpson,LVR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
25,Derwin James,LAC,1,15,0,15,1,0.0,6,3,3,0,0,0,0,0,0
26,Christian Covington,LAC,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0
27,Jerry Tillery,LAC,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0
28,Kyler Fackrell,LAC,0,0,0,0,1,1.0,2,2,0,1,1,0,0,0,0
29,Joey Bosa,LAC,0,0,0,0,0,1.0,1,1,0,0,2,0,0,0,1
30,Nasir Adderley,LAC,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0
31,Michael Davis,LAC,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
32,Linval Joseph,LAC,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
33,Drue Tranquill,LAC,0,0,0,0,0,0.0,5,2,3,0,1,0,0,0,0
34,Asante Samuel Jr.,LAC,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0
35,Kyzir White,LAC,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
36,Tevaughn Campbell,LAC,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
37,Alohi Gilman,LAC,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
38,Kemon Hall,LAC,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
39,Nick Niemann,LAC,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
40,Matt Feiler,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
41,Joe Gaziano,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
42,Forrest Merrill,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
43,Gabe Nabers,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
44,Uchenna Nwosu,LAC,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
45,Amen Ogbongbemiga,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
46,Chris Rumph,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
